pair_id,company_a_global_id,company_b_global_id,current_identity_state_a,current_identity_state_b,source_id,assisted_bucket
FZ-00571-219325-545554,f028b5e2-f01f-48f4-a838-4168dca395ac,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00572-311560-562794,b34f8ad9-80b5-4605-bde7-07d40c55143f,,DETERMINISTIC_SINGLE_SOURCE,,NCNP,ESCALATE
FZ-00573-154433-485241,9adb5b2b-8b3a-4d6a-b52a-0e60c806d80d,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00574-102691-136429,4d1bc90d-ad3e-4e14-a55b-fd05fae72dd0,1fdffef9-70ac-4301-9587-57ef153c53ac,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00575-102691-436734,4d1bc90d-ad3e-4e14-a55b-fd05fae72dd0,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00576-136429-436734,1fdffef9-70ac-4301-9587-57ef153c53ac,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00577-198987-526659,15b7829f-1b97-443a-8ee4-49b8718fdc2e,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00578-152270-483157,51d4cd7f-9161-47fb-8149-e9f52b79d5b3,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00579-151947-482842,2a64b571-3ba9-47d7-a252-02a77bc87ff7,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00580-156192-486939,c127c591-c042-45a9-8517-2e0db10092b5,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00581-102698-143930,2f4172ca-e0b1-4740-b4be-f85d38b6f6ce,1573af82-469c-48d5-b9d0-dab25c4d233a,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00582-102698-220065,2f4172ca-e0b1-4740-b4be-f85d38b6f6ce,16afcf4b-a221-465e-8df7-24965dc4db7f,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00583-102698-436741,2f4172ca-e0b1-4740-b4be-f85d38b6f6ce,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00584-143930-220065,1573af82-469c-48d5-b9d0-dab25c4d233a,16afcf4b-a221-465e-8df7-24965dc4db7f,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00585-143930-436741,1573af82-469c-48d5-b9d0-dab25c4d233a,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00586-220065-436741,16afcf4b-a221-465e-8df7-24965dc4db7f,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00587-17677-74655,81017ec5-f1a9-4d8a-a0e5-0bf115f0fb6a,72568f67-6aeb-48e1-ada5-0951e24195c5,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00588-159911-490266,7b90f164-1791-40ba-81cf-ae9e79b6272c,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00589-2503-75374,23442d02-a32e-43f3-a06e-32e4323d15cf,a8c955bf-90be-49c4-9490-a9e1f68e7047,NO_VERIFIABLE_IDENTITY,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00590-2503-141472,23442d02-a32e-43f3-a06e-32e4323d15cf,817d441e-c36b-480e-8288-0bd468cff815,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00591-2503-342649,23442d02-a32e-43f3-a06e-32e4323d15cf,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00592-2503-412204,23442d02-a32e-43f3-a06e-32e4323d15cf,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00593-2503-473093,23442d02-a32e-43f3-a06e-32e4323d15cf,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00594-33578-133814,b573e0e2-e7f4-4800-acf4-f88b5e5ad2e2,c5a6b42d-c7e7-4c06-a922-96da62fc43f1,NO_VERIFIABLE_IDENTITY,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00595-33578-164322,b573e0e2-e7f4-4800-acf4-f88b5e5ad2e2,3f845c6f-f352-4a50-be77-6b8d1b0d16f3,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00596-33578-372710,b573e0e2-e7f4-4800-acf4-f88b5e5ad2e2,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00597-33578-466152,b573e0e2-e7f4-4800-acf4-f88b5e5ad2e2,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00598-33578-494483,b573e0e2-e7f4-4800-acf4-f88b5e5ad2e2,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00599-75374-141472,a8c955bf-90be-49c4-9490-a9e1f68e7047,817d441e-c36b-480e-8288-0bd468cff815,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00600-75374-342649,a8c955bf-90be-49c4-9490-a9e1f68e7047,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00601-75374-412204,a8c955bf-90be-49c4-9490-a9e1f68e7047,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00602-75374-473093,a8c955bf-90be-49c4-9490-a9e1f68e7047,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00603-133814-164322,c5a6b42d-c7e7-4c06-a922-96da62fc43f1,3f845c6f-f352-4a50-be77-6b8d1b0d16f3,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00604-133814-372710,c5a6b42d-c7e7-4c06-a922-96da62fc43f1,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00605-133814-466152,c5a6b42d-c7e7-4c06-a922-96da62fc43f1,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00606-133814-494483,c5a6b42d-c7e7-4c06-a922-96da62fc43f1,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00607-141472-342649,817d441e-c36b-480e-8288-0bd468cff815,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00608-141472-412204,817d441e-c36b-480e-8288-0bd468cff815,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00609-141472-473093,817d441e-c36b-480e-8288-0bd468cff815,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00610-164322-372710,3f845c6f-f352-4a50-be77-6b8d1b0d16f3,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00611-164322-466152,3f845c6f-f352-4a50-be77-6b8d1b0d16f3,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00612-164322-494483,3f845c6f-f352-4a50-be77-6b8d1b0d16f3,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00613-342649-412204,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00614-342649-473093,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00615-372710-466152,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00616-372710-494483,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00617-412204-473093,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00618-466152-494483,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00619-116486-120176,0e38898b-f1d6-43e3-a0f8-3fb380b6f9c7,815a0a8b-aedb-4c37-a40e-6e67743d296a,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00620-116486-187962,0e38898b-f1d6-43e3-a0f8-3fb380b6f9c7,7a4917fb-6be1-4b51-8628-7558489f975b,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00621-116486-449877,0e38898b-f1d6-43e3-a0f8-3fb380b6f9c7,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00622-120176-187962,815a0a8b-aedb-4c37-a40e-6e67743d296a,7a4917fb-6be1-4b51-8628-7558489f975b,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00623-120176-449877,815a0a8b-aedb-4c37-a40e-6e67743d296a,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00624-187962-449877,7a4917fb-6be1-4b51-8628-7558489f975b,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00625-78183-414790,c591c76b-0d89-4262-83ba-cd25beddff1b,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00626-138666-470563,ab4917c8-5d92-4b86-a65a-3edcbabb53a8,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00627-224066-549329,24562f2f-9cb5-4150-be3f-5049c2fac7e2,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00628-11467-51812,82fea3bc-bc80-4747-9292-cf321856f0a9,cccb0439-ab22-4fc6-9095-7e5cc7b21c15,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00629-11467-172810,82fea3bc-bc80-4747-9292-cf321856f0a9,bd97aea0-0985-4904-92a1-eb3e709df50b,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00630-11467-351411,82fea3bc-bc80-4747-9292-cf321856f0a9,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00631-11467-502683,82fea3bc-bc80-4747-9292-cf321856f0a9,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00632-19868-359559,72d571c6-834f-4d8c-908d-1890d10f5fcf,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00633-51812-172810,cccb0439-ab22-4fc6-9095-7e5cc7b21c15,bd97aea0-0985-4904-92a1-eb3e709df50b,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00634-51812-351411,cccb0439-ab22-4fc6-9095-7e5cc7b21c15,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00635-51812-502683,cccb0439-ab22-4fc6-9095-7e5cc7b21c15,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00636-143913-475281,02e4432f-febc-4421-8e25-acf3a5225095,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00637-172810-351411,bd97aea0-0985-4904-92a1-eb3e709df50b,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00638-172810-502683,bd97aea0-0985-4904-92a1-eb3e709df50b,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00639-351411-502683,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00640-13878-62844,236059f9-9a8d-40b6-aef0-18bd70fbca50,d60e97f7-7b44-454b-93b6-82a0c88a72c2,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00641-13878-75787,236059f9-9a8d-40b6-aef0-18bd70fbca50,e77e1019-5416-4907-8bc4-8a1cc234db60,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00642-13878-353759,236059f9-9a8d-40b6-aef0-18bd70fbca50,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00643-13878-412595,236059f9-9a8d-40b6-aef0-18bd70fbca50,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00644-62844-75787,d60e97f7-7b44-454b-93b6-82a0c88a72c2,e77e1019-5416-4907-8bc4-8a1cc234db60,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00645-62844-353759,d60e97f7-7b44-454b-93b6-82a0c88a72c2,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00646-62844-412595,d60e97f7-7b44-454b-93b6-82a0c88a72c2,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00647-75787-353759,e77e1019-5416-4907-8bc4-8a1cc234db60,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00648-75787-412595,e77e1019-5416-4907-8bc4-8a1cc234db60,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00649-118412-118768,9df134a3-0920-4577-987a-082d46cc1c94,e6acb9cf-b8d3-4dba-98e4-3ab0c5505242,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00650-118412-164028,9df134a3-0920-4577-987a-082d46cc1c94,16b07666-dc06-4c04-a504-25d85042ab8f,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00651-118412-494203,9df134a3-0920-4577-987a-082d46cc1c94,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00652-118768-164028,e6acb9cf-b8d3-4dba-98e4-3ab0c5505242,16b07666-dc06-4c04-a504-25d85042ab8f,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00653-118768-494203,e6acb9cf-b8d3-4dba-98e4-3ab0c5505242,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00654-157066-224280,e13686c0-b910-4787-8960-975690bdf9ab,c2ebaa96-b135-4e1f-82fa-fbcd8e342bac,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00655-157066-549523,e13686c0-b910-4787-8960-975690bdf9ab,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00656-160327-490669,f9c22c10-4f33-474c-a7ac-85fda4835656,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00657-164028-494203,16b07666-dc06-4c04-a504-25d85042ab8f,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00658-224280-549523,c2ebaa96-b135-4e1f-82fa-fbcd8e342bac,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00659-353759-412595,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00660-57505-395449,0edaa4d3-b96b-473b-abbf-882a89aa5466,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00661-102537-436581,5ae94652-7850-47d3-a4e9-57fdb8499c2d,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00662-24695-122189,8d6449d5-4409-4f46-86b3-6d604cff09c0,4e31a182-2e9b-4ce7-9935-be58e8d63681,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00663-24695-364227,8d6449d5-4409-4f46-86b3-6d604cff09c0,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00664-24695-455212,8d6449d5-4409-4f46-86b3-6d604cff09c0,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00665-122189-364227,4e31a182-2e9b-4ce7-9935-be58e8d63681,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00666-122189-455212,4e31a182-2e9b-4ce7-9935-be58e8d63681,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00667-364227-455212,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00668-24553-144886,2d16d54e-99b2-4543-9b1d-752512cc7216,6bedd3b8-e8ed-4bdf-96a0-9f78f35e182f,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00669-24553-364091,2d16d54e-99b2-4543-9b1d-752512cc7216,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00670-24553-476146,2d16d54e-99b2-4543-9b1d-752512cc7216,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00671-144886-364091,6bedd3b8-e8ed-4bdf-96a0-9f78f35e182f,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00672-144886-476146,6bedd3b8-e8ed-4bdf-96a0-9f78f35e182f,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00673-364091-476146,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00674-143673-158194,ec0374ed-f2a1-4ae7-a576-f283688bb947,32bafb7c-e010-4134-96de-0a0545a01a6d,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00675-143673-182666,ec0374ed-f2a1-4ae7-a576-f283688bb947,b429a287-1642-4a66-80d9-028ac37c3c8c,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00676-143673-475058,ec0374ed-f2a1-4ae7-a576-f283688bb947,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00677-143673-488745,ec0374ed-f2a1-4ae7-a576-f283688bb947,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00678-143673-512023,ec0374ed-f2a1-4ae7-a576-f283688bb947,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00679-158194-182666,32bafb7c-e010-4134-96de-0a0545a01a6d,b429a287-1642-4a66-80d9-028ac37c3c8c,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00680-158194-475058,32bafb7c-e010-4134-96de-0a0545a01a6d,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00681-158194-488745,32bafb7c-e010-4134-96de-0a0545a01a6d,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00682-158194-512023,32bafb7c-e010-4134-96de-0a0545a01a6d,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00683-182666-475058,b429a287-1642-4a66-80d9-028ac37c3c8c,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00684-182666-488745,b429a287-1642-4a66-80d9-028ac37c3c8c,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00685-182666-512023,b429a287-1642-4a66-80d9-028ac37c3c8c,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00686-475058-488745,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00687-475058-512023,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00688-488745-512023,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00689-131342-463926,2ebad8f5-3325-4d9e-a59e-0caf68e35434,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00690-13857-15193,84b3034f-8391-41d0-a56f-2cbe15cec610,6f29f21c-5b35-4aea-802c-17c3073fb491,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00691-13857-21199,84b3034f-8391-41d0-a56f-2cbe15cec610,67c9e614-2e31-4ad8-88b7-caa47e8f95a5,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00692-13857-142582,84b3034f-8391-41d0-a56f-2cbe15cec610,c0e5ba49-6d4e-4978-a593-83a34593f1a9,NO_VERIFIABLE_IDENTITY,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00693-13857-360857,84b3034f-8391-41d0-a56f-2cbe15cec610,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00694-13907-75353,66748fdc-c3f3-47bb-b75e-01843e35fe91,86d934a2-639e-4db7-838a-6ec9bf0ec3d6,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00695-13907-80978,66748fdc-c3f3-47bb-b75e-01843e35fe91,90da39bf-f66e-4aa7-bf33-cf2424f507ff,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00696-13907-112428,66748fdc-c3f3-47bb-b75e-01843e35fe91,260dc3f7-d7fe-4795-aa61-663519d302dc,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00697-13907-353786,66748fdc-c3f3-47bb-b75e-01843e35fe91,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00698-13907-412184,66748fdc-c3f3-47bb-b75e-01843e35fe91,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00699-13907-446014,66748fdc-c3f3-47bb-b75e-01843e35fe91,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00700-15193-21199,6f29f21c-5b35-4aea-802c-17c3073fb491,67c9e614-2e31-4ad8-88b7-caa47e8f95a5,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00701-15193-142582,6f29f21c-5b35-4aea-802c-17c3073fb491,c0e5ba49-6d4e-4978-a593-83a34593f1a9,NO_VERIFIABLE_IDENTITY,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00702-15193-360857,6f29f21c-5b35-4aea-802c-17c3073fb491,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00703-21199-142582,67c9e614-2e31-4ad8-88b7-caa47e8f95a5,c0e5ba49-6d4e-4978-a593-83a34593f1a9,NO_VERIFIABLE_IDENTITY,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00704-21199-360857,67c9e614-2e31-4ad8-88b7-caa47e8f95a5,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00705-75353-80978,86d934a2-639e-4db7-838a-6ec9bf0ec3d6,90da39bf-f66e-4aa7-bf33-cf2424f507ff,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00706-75353-112428,86d934a2-639e-4db7-838a-6ec9bf0ec3d6,260dc3f7-d7fe-4795-aa61-663519d302dc,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00707-75353-353786,86d934a2-639e-4db7-838a-6ec9bf0ec3d6,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00708-75353-412184,86d934a2-639e-4db7-838a-6ec9bf0ec3d6,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00709-75353-446014,86d934a2-639e-4db7-838a-6ec9bf0ec3d6,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00710-80978-112428,90da39bf-f66e-4aa7-bf33-cf2424f507ff,260dc3f7-d7fe-4795-aa61-663519d302dc,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00711-80978-353786,90da39bf-f66e-4aa7-bf33-cf2424f507ff,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00712-80978-412184,90da39bf-f66e-4aa7-bf33-cf2424f507ff,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00713-80978-446014,90da39bf-f66e-4aa7-bf33-cf2424f507ff,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00714-112428-353786,260dc3f7-d7fe-4795-aa61-663519d302dc,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00715-112428-412184,260dc3f7-d7fe-4795-aa61-663519d302dc,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00716-112428-446014,260dc3f7-d7fe-4795-aa61-663519d302dc,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00717-142582-360857,c0e5ba49-6d4e-4978-a593-83a34593f1a9,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00718-353786-412184,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00719-353786-446014,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00720-412184-446014,,,,,Portfolio Master v1 (existing draft),UNSURE
FZ-00721-680-114313,5a3318e1-db79-4e3b-b61a-63be83c1665a,1d7e4ebd-9a58-469c-8388-22bdf516a06a,REVIEW_REQUIRED,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00722-680-192768,5a3318e1-db79-4e3b-b61a-63be83c1665a,f61845f3-ff72-4b3f-8047-a33d9ed1b3ef,REVIEW_REQUIRED,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00723-680-520857,5a3318e1-db79-4e3b-b61a-63be83c1665a,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00724-114313-192768,1d7e4ebd-9a58-469c-8388-22bdf516a06a,f61845f3-ff72-4b3f-8047-a33d9ed1b3ef,NO_VERIFIABLE_IDENTITY,REVIEW_REQUIRED,Saudi Companies Directory,UNSURE
FZ-00725-114313-520857,1d7e4ebd-9a58-469c-8388-22bdf516a06a,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00726-192768-520857,f61845f3-ff72-4b3f-8047-a33d9ed1b3ef,,REVIEW_REQUIRED,,Saudi Companies Directory,UNSURE
FZ-00727-64487-64533,d435bb0d-45a2-4913-939a-9ef181555ffd,f82b7702-c30f-461c-94a7-ab9a60412747,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00728-64487-64542,d435bb0d-45a2-4913-939a-9ef181555ffd,2f689d24-68d3-4462-93cc-e7b3a6c14d3e,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00729-64487-166235,d435bb0d-45a2-4913-939a-9ef181555ffd,ef8b211a-3d22-426a-a6d2-eb9e3fdcaa1c,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00730-64487-402071,d435bb0d-45a2-4913-939a-9ef181555ffd,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00731-64487-496338,d435bb0d-45a2-4913-939a-9ef181555ffd,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00732-64533-64542,f82b7702-c30f-461c-94a7-ab9a60412747,2f689d24-68d3-4462-93cc-e7b3a6c14d3e,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00733-64533-166235,f82b7702-c30f-461c-94a7-ab9a60412747,ef8b211a-3d22-426a-a6d2-eb9e3fdcaa1c,NO_VERIFIABLE_IDENTITY,NO_VERIFIABLE_IDENTITY,Saudi Companies Directory,UNSURE
FZ-00734-64533-402071,f82b7702-c30f-461c-94a7-ab9a60412747,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
FZ-00735-64533-496338,f82b7702-c30f-461c-94a7-ab9a60412747,,NO_VERIFIABLE_IDENTITY,,Saudi Companies Directory,UNSURE
